,title,href,datetime,views
351,"Порвався топ: із представницею Австрії на ""Євробаченні-2024"" під час виступу стався конфуз",https://tsn.ua/lady/news/show-biznes/porvavsya-top-iz-predstavniceyu-avstriyi-na-yevrobachenni-2024-pid-chas-vistupu-stavsya-konfuz-2553283.html,2024-04-08T23:03:00+03:00,27к
352,Без білизни: смілива модель Playboy у прозорій сукні похизувалася великими грудьми,https://tsn.ua/lady/news/show-biznes/bez-bilizni-smiliva-model-playboy-u-prozoriy-sukni-pohizuvalasya-velikimi-grudmi-2553307.html,2024-04-08T23:00:00+03:00,5151
353,Шольц зареєструвався в TikTok — пресслужба опублікувала перші відео і повідомила головну мету акаунта,https://tsn.ua/svit/sholc-zareyestruvavsya-v-tiktok-pressluzhba-opublikuvala-pershi-video-i-povidomila-golovnu-metu-akaunta-2553304.html,2024-04-08T22:59:00+03:00,3963
354,88-річному Алену Делону через суд заборонили розпоряджатися майном і помістили під посилену опіку,https://tsn.ua/glamur/88-richnomu-alenu-delonu-cherez-sud-zaboronili-rozporyadzhatisya-maynom-i-pomistili-pid-posilenu-opiku-2552632.html,2024-04-08T22:51:00+03:00,53к
355,"Відомий український співак чесно розповів про уколи краси, завдяки яким запобігає зморшкам",https://tsn.ua/glamur/vidomiy-ukrayinskiy-spivak-chesno-rozpoviv-pro-ukoli-krasi-zavdyaki-yakim-zapobigaye-zmorshkami-2553295.html,2024-04-08T22:37:00+03:00,8146
356,В обтислих штанях і черепахових окулярах: Бріжит Макрон сходила на художній ярмарок,https://tsn.ua/lady/news/obschestvo/v-obtislih-shtanyah-i-cherepahovih-okulyarah-brizhit-makron-shodila-na-hudozhniy-yarmarok-2553190.html,2024-04-08T22:36:00+03:00,23к
357,Скільки літаків А-50 залишилося у росіян: в Повітряних силах відповіли,https://tsn.ua/zbroya/skilki-litakiv-a-50-zalishilosya-u-rosiyan-v-povitryanih-silah-vidpovili-2553298.html,2024-04-08T22:21:00+03:00,4493
358,У боді з декольте нижче пупка: американська співачка блиснула пишними грудьми на баскетбольному матчі,https://tsn.ua/lady/news/show-biznes/u-bodi-z-dekolte-za-pupok-amerikanska-spivachka-blisnula-pishnimi-grudmi-na-basketbolnomu-matchi-2553292.html,2024-04-08T22:15:00+03:00,1811
359,"Новий скандал із ТЦК: під роздачу потрапила дитина-сирота – били так, що всі органи болять (відео)",https://tsn.ua/exclusive/noviy-skandal-iz-tck-pid-rozdachu-potrapila-ditina-sirota-bili-tak-scho-vsi-organi-bolyat-video-2553289.html,2024-04-08T22:12:00+03:00,6809
360,РФ поцілила по цивільному об'єкту у Полтавській громаді – що відомо,https://tsn.ua/ukrayina/rf-pocilila-po-civilnomu-ob-yektu-u-poltavskiy-gromadi-scho-vidomo-2553286.html,2024-04-08T22:03:00+03:00,29к
361,Бездіяльність Конгресу призводить до втрат Україною позицій на полі бою – Білий дім,https://tsn.ua/svit/bezdiyalnist-kongresu-prizvodit-do-vtrat-ukrayinoyu-poziciy-na-poli-boyu-biliy-dim-2553280.html,2024-04-08T21:35:00+03:00,6039
362,РФ атакує на 6 напрямках: де окупанти намагаються прорвати оборону – головне від Генштабу,https://tsn.ua/ato/rf-atakuye-na-6-napryamkah-de-okupanti-namagayutsya-prorvati-oboronu-golovne-vid-genshtabu-2553277.html,2024-04-08T21:31:00+03:00,5697
363,"Відомий український співак розкритикував Олега Винника та його творчість: ""Йому дають – він співає""",https://tsn.ua/glamur/vidomiy-ukrayinskiy-spivak-rozkritikuvav-olega-vinnika-ta-yogo-tvorchist-yomu-dayut-vin-spivaye-2553274.html,2024-04-08T21:26:00+03:00,13к
364,"""Ми дуже сильно випереджаємо обставини"": військовий експерт прокоментував загрозу нового наступу на Харків",https://tsn.ua/ato/mi-duzhe-silno-viperedzhayemo-obstavini-viyskoviy-ekspert-prokomentuvav-zagrozu-novogo-nastupu-na-harkiv-2553271.html,2024-04-08T21:21:00+03:00,2856
365,У Грузії анулювали реєстрацію прокремлівської партії Alt-Info,https://tsn.ua/svit/u-gruziyi-anulyuvali-reyestraciyu-prokremlivskoyi-partiyi-alt-info-2553268.html,2024-04-08T21:13:00+03:00,949
366,Вбивство підлітка на фунікулері в Києві: військовому повідомили про підозру,https://kyiv.tsn.ua/vbivstvo-pidlitka-na-funikuleri-v-kiyevi-viyskovomu-povidomili-pro-pidozru-2553265.html,2024-04-08T21:05:00+03:00,3114
367,Втратив багато крові від порізу і помер: усі деталі загибелі 17-річного підлітка на фунікулері,https://tsn.ua/exclusive/vtrativ-bagato-krovi-vid-porizu-i-pomer-vsi-detali-zagibeli-17-richnogo-pidlitka-na-funikuleri-2553262.html,2024-04-08T20:48:00+03:00,18к
368,Як розглядатимуть мобілізаційний законопроєкт: пояснення нардепа,https://tsn.ua/ukrayina/yak-rozglyadatimut-mobilizaciyniy-zakonoproyekt-poyasnennya-nardepa-2554192.html,2024-04-09T23:59:00+03:00,1925
369,Окупанти в Роботиному? В Силах оборони розповіли про ситуацію в селі,https://tsn.ua/ato/robotine-pid-kontrolem-ukrayini-sili-oboroni-povidomili-hto-oboronyaye-selo-2554189.html,2024-04-09T23:58:00+03:00,3559
370,"""Реал"" та ""Манчестер Сіті"" не визначили переможця у феєричному чвертьфіналі Ліги чемпіонів (відео)",https://tsn.ua/prosport/real-ta-manchester-siti-ne-viznachili-peremozhcya-u-feyerichnomu-chvertfinali-ligi-chempioniv-video-2554186.html,2024-04-09T23:55:00+03:00,1117
371,"""Ми обов'язково переможемо"": Зеленський заявив, що має план нового контрнаступу",https://tsn.ua/ato/mi-obov-yazkovo-peremozhemo-zelenskiy-zayaviv-scho-maye-plan-novogo-kontrnastupu-2554183.html,2024-04-09T23:45:00+03:00,2456
372,Реал Мадрид – Манчестер Сіті – 3:3: онлайн-трансляція матчу 1/4 фіналу Ліги чемпіонів,https://tsn.ua/prosport/real-madrid-manchester-siti-onlayn-translyaciya-matchu-1-4-finalu-ligi-chempioniv-2553181.html,2024-04-09T23:41:00+03:00,5551
373,"""Багатьом це не сподобається"": голова ЦПД про маніпуляції довкола ситуації з мобілізацією",https://tsn.ua/ukrayina/bagatom-ce-ne-spodobayetsya-golova-cpd-pro-manipulyaciyi-dovkola-situaciyi-z-mobilizaciyeyu-2554180.html,2024-04-09T23:38:00+03:00,2460
374,Найближчі місяці будуть непрості: у ГУР повідомили про ситуацію на фронті,https://tsn.ua/ato/nayblizhchi-misyaci-budut-neprosti-u-gur-povidomili-pro-situaciyu-na-fronti-2554177.html,2024-04-09T23:33:00+03:00,1955
375,Законопроєкт про мобілізацію вже завтра може розглянути Рада: які головні норми залишилися,https://tsn.ua/ukrayina/zakonoproyekt-pro-mobilizaciyu-vzhe-zavtra-mozhe-rozglyanuti-rada-yaki-golovni-normi-zalishilisya-2554171.html,2024-04-09T23:09:00+03:00,8038
376,Зміни до мобілізації: драконівські штрафи та нові сюрпризи для ухилянтів – що відомо,https://tsn.ua/exclusive/zmini-do-mobilizaciyi-drakonivski-shtrafi-i-novi-syurprizi-dlya-uhilyantiv-scho-vidomo-2554174.html,2024-04-09T23:05:00+03:00,48к
377,"""Розмінували кордон для втечі нападників"": у РФ вигадали черговий фейк про причетність українців до теракту в ""Крокусі""",https://tsn.ua/ukrayina/rozminuvali-kordon-dlya-vtechi-napadnikiv-u-rf-vigadali-chergoviy-feyk-pro-prichetnist-ukrayinciv-do-teraktu-v-krokusi-2554168.html,2024-04-09T22:57:00+03:00,4972
378,"Путін почав цитувати Біблію у своїх промовах: в The Times пояснили, ким тепер уявляє себе президент РФ",https://tsn.ua/svit/putin-pochav-cituvati-bibliyu-u-svoyih-promovah-v-the-times-poyasili-kim-teper-uyavlyaye-sebe-prezident-rf-2554165.html,2024-04-09T22:45:00+03:00,22к
379,На Черкащині жорстоко вбили 17-річного хлопця: що відомо,https://tsn.ua/ukrayina/na-cherkaschini-zhorstoko-vbili-17-richnogo-hlopcya-scho-vidomo-2554162.html,2024-04-09T22:31:00+03:00,7177
380,"Ратаковскі, Кроуфорд, Візерспун та інші: зірки, що спостерігали за сонячним затемненням",https://tsn.ua/lady/news/show-biznes/ratakovski-krouford-vizerspun-ta-inshi-zirki-scho-sposterigali-za-sonyachnim-zatemnennyam-2553550.html,2024-04-09T22:26:00+03:00,1806
381,Мобілізація в Україні: які покарання для ухилянтів залишили у скандальному законопроєкті,https://tsn.ua/ukrayina/mobilizaciya-v-ukrayini-yaki-pokarannya-dlya-uhilyantiv-zalishili-u-skandalnomu-zakonoproyekti-2554159.html,2024-04-09T22:13:00+03:00,6774
382,Загибель підлітка на фунікулері в Києві: спливли жахливі подробиці про можливого вбивцю (відео),https://tsn.ua/exclusive/zagibel-pidlitka-na-funikuleri-u-kiyevi-splivli-zhahlivi-podrobici-pro-mozhlivogo-vbivcyu-video-2554156.html,2024-04-09T22:13:00+03:00,23к
383,"Помер геніальний фізик сучасності, який відкрив ""частинку Бога""",https://tsn.ua/svit/pomer-genialniy-fizik-suchasnosti-yakiy-vidkriv-chastinku-boga-2554153.html,2024-04-09T21:55:00+03:00,45к
384,Психологічна допомога на фронті: військовослужбовиця назвала проблеми,https://tsn.ua/ato/psihologichna-dopomoga-na-fronti-viyskovosluzhbovicya-nazvali-problemi-2554150.html,2024-04-09T21:52:00+03:00,2923
385,Арсенал – Баварія: де дивитися і ставки букмекерів на матч 1/4 фіналу Ліги чемпіонів,https://tsn.ua/prosport/arsenal-bavariya-de-divitisya-i-stavki-bukmekeriv-na-match-1-4-finalu-ligi-chempioniv-2552983.html,2024-04-09T21:44:00+03:00,3283
386,"Експерт сказав, чи відчувають у РФ загрозу дефіциту пального",https://tsn.ua/svit/ekspert-skazav-chi-vidchuvayut-u-rf-zagrozu-deficitu-palnogo-2554147.html,2024-04-09T21:44:00+03:00,1870
387,Реал Мадрид – Манчестер Сіті: де дивитися і ставки букмекерів на матч 1/4 фіналу Ліги чемпіонів,https://tsn.ua/prosport/real-madrid-manchester-siti-de-divitisya-i-stavki-bukmekeriv-na-match-1-4-finalu-ligi-chempioniv-2553013.html,2024-04-09T21:40:00+03:00,3194
388,Чи можуть зрости тарифи на світло і яка справжня ринкова ціна: відповідь Міненерго,https://tsn.ua/groshi/chi-mozhut-zrosti-tarifi-na-svitlo-i-yaka-spravzhnya-rinkova-cina-vidpovid-minenergo-2554144.html,2024-04-09T21:17:00+03:00,1639
389,"Україна планує використовувати ""вторсировину"" для виробництва боєприпасів: що пропонують робити",https://tsn.ua/ato/ukrayina-planuye-vikoristovuvati-vtorsirovinu-dlya-virobnictva-boyepripasiv-scho-proponuyut-robiti-2554138.html,2024-04-09T21:11:00+03:00,2050
390,"""Там мільйони людей люто нас ненавидять"": на росТБ визнали, що українці не пробачать РФ загарбницьку війну",https://tsn.ua/ukrayina/tam-milyoni-lyudey-lyuto-nas-nenavidyat-na-rostb-viznali-scho-ukrayinci-ne-probachat-rf-zagarbnicku-viynu-2554141.html,2024-04-09T21:07:00+03:00,14к
